2021-11-03 10:11:31,886;Key.enter;release
2021-11-03 10:11:34,230;Key.shift;press
2021-11-03 10:11:34,706;'P';press
2021-11-03 10:11:34,786;'P';release
2021-11-03 10:11:34,855;Key.shift;release
2021-11-03 10:11:34,911;'o';press
2021-11-03 10:11:35,028;'o';release
2021-11-03 10:11:35,098;'r';press
2021-11-03 10:11:35,234;'t';press
2021-11-03 10:11:35,307;'r';release
2021-11-03 10:11:35,369;'t';release
2021-11-03 10:11:35,522;'e';press
2021-11-03 10:11:35,634;'z';press
2021-11-03 10:11:35,649;'e';release
2021-11-03 10:11:35,763;'z';release
2021-11-03 10:11:35,850;Key.space;press
2021-11-03 10:11:35,948;Key.space;release
2021-11-03 10:11:36,070;'c';press
2021-11-03 10:11:36,179;'e';press
2021-11-03 10:11:36,248;'c';release
2021-11-03 10:11:36,265;Key.space;press
2021-11-03 10:11:36,287;'e';release
2021-11-03 10:11:36,405;Key.space;release
2021-11-03 10:11:36,408;'v';press
2021-11-03 10:11:36,506;'i';press
2021-11-03 10:11:36,546;'v';release
2021-11-03 10:11:36,642;'e';press
2021-11-03 10:11:36,646;'i';release
2021-11-03 10:11:36,762;'e';release
2021-11-03 10:11:36,789;'u';press
2021-11-03 10:11:36,932;'u';release
2021-11-03 10:11:36,966;'x';press
2021-11-03 10:11:37,107;'x';release
2021-11-03 10:11:37,112;Key.space;press
2021-11-03 10:11:37,224;Key.space;release
2021-11-03 10:11:37,274;'w';press
2021-11-03 10:11:37,375;'h';press
2021-11-03 10:11:37,413;'w';release
2021-11-03 10:11:37,487;'h';release
2021-11-03 10:11:37,531;'i';press
2021-11-03 10:11:37,638;'s';press
2021-11-03 10:11:37,642;'i';release
2021-11-03 10:11:37,753;'s';release
2021-11-03 10:11:37,794;'k';press
2021-11-03 10:11:37,966;'k';release
2021-11-03 10:11:37,999;'y';press
2021-11-03 10:11:38,124;Key.space;press
2021-11-03 10:11:38,130;'y';release
2021-11-03 10:11:38,234;'a';press
2021-11-03 10:11:38,250;Key.space;release
2021-11-03 10:11:38,380;'u';press
2021-11-03 10:11:38,396;'a';release
2021-11-03 10:11:38,501;'u';release
2021-11-03 10:11:38,543;Key.space;press
2021-11-03 10:11:38,657;Key.space;release
2021-11-03 10:11:38,710;'j';press
2021-11-03 10:11:38,844;'j';release
2021-11-03 10:11:38,951;'u';press
2021-11-03 10:11:39,092;'u';release
2021-11-03 10:11:39,189;'g';press
2021-11-03 10:11:39,336;'e';press
2021-11-03 10:11:39,419;'g';release
2021-11-03 10:11:39,481;'e';release
2021-11-03 10:11:39,745;Key.space;press
2021-11-03 10:11:39,881;Key.space;release
2021-11-03 10:11:40,210;'b';press
2021-11-03 10:11:40,364;'l';press
2021-11-03 10:11:40,368;'b';release
2021-11-03 10:11:40,489;'l';release
2021-11-03 10:11:40,563;'o';press
2021-11-03 10:11:40,694;'o';release
2021-11-03 10:11:40,739;'n';press
2021-11-03 10:11:40,859;'d';press
2021-11-03 10:11:40,871;'n';release
2021-11-03 10:11:40,941;Key.space;press
2021-11-03 10:11:40,970;'d';release
2021-11-03 10:11:41,081;Key.space;release
2021-11-03 10:11:41,084;'q';press
2021-11-03 10:11:41,165;'u';press
2021-11-03 10:11:41,212;'q';release
2021-11-03 10:11:41,322;'u';release
2021-11-03 10:11:41,389;'i';press
2021-11-03 10:11:41,438;'i';release
2021-11-03 10:11:41,849;Key.space;press
2021-11-03 10:11:41,977;Key.space;release
2021-11-03 10:11:42,066;'f';press
2021-11-03 10:11:42,134;'u';press
2021-11-03 10:11:42,190;'f';release
2021-11-03 10:11:42,256;'u';release
2021-11-03 10:11:42,345;'m';press
2021-11-03 10:11:42,499;'m';release
2021-11-03 10:11:42,586;'e';press
2021-11-03 10:11:42,687;'e';release
2021-11-03 10:11:42,801;'.';press
2021-11-03 10:11:42,931;'.';release
2021-11-03 10:11:43,088;Key.enter;press
2021-11-03 10:11:43,204;Key.enter;release
2021-11-03 10:11:43,465;Key.shift;press
2021-11-03 10:11:43,607;'J';press
2021-11-03 10:11:43,715;'J';release
2021-11-03 10:11:43,741;Key.shift;release
2021-11-03 10:11:43,777;'o';press
2021-11-03 10:11:43,917;'o';release
2021-11-03 10:11:44,000;'y';press
2021-11-03 10:11:44,154;'y';release
2021-11-03 10:11:44,231;'e';press
2021-11-03 10:11:44,356;'e';release
2021-11-03 10:11:44,389;'u';press
2021-11-03 10:11:44,493;'u';release
2021-11-03 10:11:44,605;'x';press
2021-11-03 10:11:44,753;'x';release
2021-11-03 10:11:44,966;Key.space;press
2021-11-03 10:11:45,017;Key.space;release
2021-11-03 10:11:45,290;Key.backspace;press
2021-11-03 10:11:45,349;Key.backspace;release
2021-11-03 10:11:45,541;',';press
2021-11-03 10:11:45,662;',';release
2021-11-03 10:11:45,724;Key.space;press
2021-11-03 10:11:45,836;Key.space;release
2021-11-03 10:11:45,876;'i';press
2021-11-03 10:11:46,004;'i';release
2021-11-03 10:11:46,040;'v';press
2021-11-03 10:11:46,149;'v';release
2021-11-03 10:11:46,261;'r';press
2021-11-03 10:11:46,391;'e';press
2021-11-03 10:11:46,462;'r';release
2021-11-03 10:11:46,513;'e';release
2021-11-03 10:11:46,550;',';press
2021-11-03 10:11:46,676;',';release
2021-11-03 10:11:46,747;Key.space;press
2021-11-03 10:11:46,877;Key.space;release
2021-11-03 10:11:46,890;'f';press
2021-11-03 10:11:46,979;'a';press
2021-11-03 10:11:47,051;'f';release
2021-11-03 10:11:47,138;'a';release
2021-11-03 10:11:47,154;'t';press
2021-11-03 10:11:47,291;'t';release
2021-11-03 10:11:47,333;'i';press
2021-11-03 10:11:47,452;'g';press
2021-11-03 10:11:47,456;'i';release
2021-11-03 10:11:47,556;'g';release
2021-11-03 10:11:47,724;'u';press
2021-11-03 10:11:47,826;'u';release
2021-11-03 10:11:48,445;['´'];press
2021-11-03 10:11:48,601;['´'];release
2021-11-03 10:11:48,695;'e';press
2021-11-03 10:11:48,806;'e';release
2021-11-03 10:11:49,545;',';press
2021-11-03 10:11:49,655;',';release
2021-11-03 10:11:49,700;Key.space;press
2021-11-03 10:11:49,822;Key.space;release
2021-11-03 10:11:49,847;'l';press
2021-11-03 10:11:49,982;'l';release
2021-11-03 10:11:49,996;'e';press
2021-11-03 10:11:50,063;Key.space;press
2021-11-03 10:11:50,108;'e';release
2021-11-03 10:11:50,176;Key.space;release
2021-11-03 10:11:50,208;'n';press
2021-11-03 10:11:50,342;'n';release
2021-11-03 10:11:50,355;'e';press
2021-11-03 10:11:50,483;'e';release
2021-11-03 10:11:50,604;'z';press
2021-11-03 10:11:50,760;'z';release
2021-11-03 10:11:50,807;Key.space;press
2021-11-03 10:11:50,931;Key.space;release
2021-11-03 10:11:51,026;'q';press
2021-11-03 10:11:51,098;'u';press
2021-11-03 10:11:51,153;'q';release
2021-11-03 10:11:51,250;'u';release
2021-11-03 10:11:51,275;'i';press
2021-11-03 10:11:51,411;'i';release
2021-11-03 10:11:51,424;Key.space;press
2021-11-03 10:11:51,527;Key.space;release
2021-11-03 10:11:51,743;'p';press
2021-11-03 10:11:51,889;'p';release
2021-11-03 10:11:52,720;'i';press
2021-11-03 10:11:52,870;'i';release
2021-11-03 10:11:52,953;'q';press
2021-11-03 10:11:53,094;'q';release
2021-11-03 10:11:53,166;'u';press
2021-11-03 10:11:53,288;'u';release
2021-11-03 10:11:53,370;'e';press
2021-11-03 10:11:53,469;'e';release
2021-11-03 10:11:53,738;',';press
2021-11-03 10:11:53,895;',';release
2021-11-03 10:11:53,966;Key.space;press
2021-11-03 10:11:54,105;Key.space;release
2021-11-03 10:11:54,597;'c';press
2021-11-03 10:11:54,657;Key.shift_r;press
2021-11-03 10:11:54,708;Key.shift_r;release
2021-11-03 10:11:54,764;'c';release
2021-11-03 10:11:54,877;'l';press
2021-11-03 10:11:54,980;'l';release
2021-11-03 10:11:55,092;'o';press
2021-11-03 10:11:55,219;'o';release
2021-11-03 10:11:55,240;'w';press
2021-11-03 10:11:55,347;'w';release
2021-11-03 10:11:55,390;'n';press
2021-11-03 10:11:55,519;'n';release
2021-11-03 10:11:55,531;Key.space;press
2021-11-03 10:11:55,639;Key.space;release
2021-11-03 10:11:55,779;Key.shift;press
2021-11-03 10:11:55,880;'H';press
2021-11-03 10:11:55,985;Key.shift;release
2021-11-03 10:11:56,003;'h';release
2021-11-03 10:11:56,102;'a';press
2021-11-03 10:11:56,221;'r';press
2021-11-03 10:11:56,276;'a';release
2021-11-03 10:11:56,333;'r';release
2021-11-03 10:11:56,457;'y';press
2021-11-03 10:11:56,607;'y';release
2021-11-03 10:11:56,610;Key.space;press
2021-11-03 10:11:56,722;'s';press
2021-11-03 10:11:56,755;Key.space;release
2021-11-03 10:11:56,829;'k';press
2021-11-03 10:11:56,881;'s';release
2021-11-03 10:11:56,934;'k';release
2021-11-03 10:11:57,019;'i';press
2021-11-03 10:11:57,102;'e';press
2021-11-03 10:11:57,123;'i';release
2021-11-03 10:11:57,220;'e';release
2021-11-03 10:11:57,264;Key.space;press
2021-11-03 10:11:57,347;'d';press
2021-11-03 10:11:57,386;Key.space;release
2021-11-03 10:11:57,433;'a';press
2021-11-03 10:11:57,511;'d';release
2021-11-03 10:11:57,549;'n';press
2021-11-03 10:11:57,553;'a';release
2021-11-03 10:11:57,640;'s';press
2021-11-03 10:11:57,671;'n';release
2021-11-03 10:11:57,766;Key.space;press
2021-11-03 10:11:57,770;'s';release
2021-11-03 10:11:57,891;Key.space;release
2021-11-03 10:11:57,944;'l';press
2021-11-03 10:11:58,064;'l';release
2021-11-03 10:11:58,096;Key.shift;press
2021-11-03 10:11:58,255;"'";press
2021-11-03 10:11:58,411;"'";release
2021-11-03 10:11:58,541;Key.shift;release
2021-11-03 10:11:59,094;'o';press
2021-11-03 10:11:59,228;'o';release
2021-11-03 10:11:59,324;'m';press
2021-11-03 10:11:59,448;'m';release
2021-11-03 10:11:59,534;'b';press
2021-11-03 10:11:59,649;'b';release
2021-11-03 10:11:59,714;'r';press
2021-11-03 10:11:59,810;'e';press
2021-11-03 10:11:59,874;'r';release
2021-11-03 10:11:59,929;'e';release
2021-11-03 10:11:59,945;'.';press
2021-11-03 10:12:00,095;'.';release
2021-11-03 10:12:00,279;Key.enter;press
2021-11-03 10:12:00,413;Key.enter;release
2021-11-03 10:12:00,568;Key.shift;press
2021-11-03 10:12:00,662;'M';press
2021-11-03 10:12:00,788;'M';release
2021-11-03 10:12:00,809;Key.shift;release
2021-11-03 10:12:00,844;'o';press
2021-11-03 10:12:00,963;'o';release
2021-11-03 10:12:00,993;'n';press
2021-11-03 10:12:01,122;'n';release
2021-11-03 10:12:01,144;'s';press
2021-11-03 10:12:01,271;'s';release
2021-11-03 10:12:01,293;'i';press
2021-11-03 10:12:01,412;'i';release
2021-11-03 10:12:01,531;'u';press
2021-11-03 10:12:01,597;'u';release
2021-11-03 10:12:01,934;Key.backspace;press
2021-11-03 10:12:02,007;Key.backspace;release
2021-11-03 10:12:02,131;'e';press
2021-11-03 10:12:02,260;'e';release
2021-11-03 10:12:02,276;'u';press
2021-11-03 10:12:02,380;'u';release
2021-11-03 10:12:02,437;'r';press
2021-11-03 10:12:02,559;'r';release
2021-11-03 10:12:02,704;Key.space;press
2021-11-03 10:12:02,812;Key.space;release
2021-11-03 10:12:02,894;Key.shift;press
2021-11-03 10:12:02,993;'J';press
2021-11-03 10:12:03,143;'J';release
2021-11-03 10:12:03,147;Key.shift;release
2021-11-03 10:12:03,275;'a';press
2021-11-03 10:12:03,417;'c';press
2021-11-03 10:12:03,489;'a';release
2021-11-03 10:12:03,517;'k';press
2021-11-03 10:12:03,573;'c';release
2021-11-03 10:12:03,608;'k';release
2021-11-03 10:12:03,707;',';press
2021-11-03 10:12:03,882;',';release
2021-11-03 10:12:03,897;Key.space;press
2021-11-03 10:12:04,035;Key.space;release
2021-11-03 10:12:04,051;'v';press
2021-11-03 10:12:04,126;'o';press
2021-11-03 10:12:04,208;'v';release
2021-11-03 10:12:04,243;'o';release
2021-11-03 10:12:04,310;'u';press
2021-11-03 10:12:04,421;'s';press
2021-11-03 10:12:04,437;'u';release
2021-11-03 10:12:04,528;'s';release
2021-11-03 10:12:04,548;Key.space;press
2021-11-03 10:12:04,634;'d';press
2021-11-03 10:12:04,675;Key.space;release
2021-11-03 10:12:04,748;'a';press
2021-11-03 10:12:04,809;'d';release
2021-11-03 10:12:04,896;'a';release
2021-11-03 10:12:04,967;'c';press
2021-11-03 10:12:05,103;'c';release
2021-11-03 10:12:05,234;'t';press
2021-11-03 10:12:05,344;'t';release
2021-11-03 10:12:05,987;'y';press
2021-11-03 10:12:06,142;'y';release
2021-11-03 10:12:06,235;'l';press
2021-11-03 10:12:06,338;'l';release
2021-11-03 10:12:06,446;'o';press
2021-11-03 10:12:06,578;'o';release
2021-11-03 10:12:06,667;'g';press
2021-11-03 10:12:06,781;'g';release
2021-11-03 10:12:07,588;'r';press
2021-11-03 10:12:07,703;'r';release
2021-11-03 10:12:07,835;'a';press
2021-11-03 10:12:07,951;'a';release
2021-11-03 10:12:08,329;'p';press
2021-11-03 10:12:08,453;'p';release
2021-11-03 10:12:08,537;'h';press
2021-11-03 10:12:08,677;'h';release
2021-11-03 10:12:08,753;'i';press
2021-11-03 10:12:08,873;'i';release
2021-11-03 10:12:08,947;'e';press
2021-11-03 10:12:09,070;'e';release
2021-11-03 10:12:09,410;'z';press
2021-11-03 10:12:09,546;'z';release
2021-11-03 10:12:09,643;Key.space;press
2021-11-03 10:12:09,772;Key.space;release
2021-11-03 10:12:09,837;'b';press
2021-11-03 10:12:09,933;'b';release
2021-11-03 10:12:10,012;'i';press
2021-11-03 10:12:10,129;'i';release
2021-11-03 10:12:10,132;'e';press
2021-11-03 10:12:10,205;'n';press
2021-11-03 10:12:10,231;'e';release
2021-11-03 10:12:10,336;Key.space;press
2021-11-03 10:12:10,342;'n';release
2021-11-03 10:12:10,461;Key.space;release
2021-11-03 10:12:10,469;'m';press
2021-11-03 10:12:10,614;'m';release
2021-11-03 10:12:10,717;'i';press
2021-11-03 10:12:10,789;'i';release
2021-11-03 10:12:10,856;'e';press
2021-11-03 10:12:10,967;'e';release
2021-11-03 10:12:11,075;'u';press
2021-11-03 10:12:11,136;'u';release
2021-11-03 10:12:11,230;'x';press
2021-11-03 10:12:11,344;'x';release
2021-11-03 10:12:11,364;Key.space;press
2021-11-03 10:12:11,481;Key.space;release
2021-11-03 10:12:11,579;'q';press
2021-11-03 10:12:11,700;'q';release
2021-11-03 10:12:11,713;'u';press
2021-11-03 10:12:11,852;'u';release
2021-11-03 10:12:11,865;'e';press
2021-11-03 10:12:11,979;'e';release
2021-11-03 10:12:12,039;Key.space;press
2021-11-03 10:12:12,163;Key.space;release
2021-11-03 10:12:12,374;Key.shift_r;press
2021-11-03 10:12:12,518;'W';press
2021-11-03 10:12:12,606;Key.shift_r;release
2021-11-03 10:12:12,631;'w';release
2021-11-03 10:12:12,703;'o';press
2021-11-03 10:12:12,827;'o';release
2021-11-03 10:12:12,939;'l';press
2021-11-03 10:12:13,015;'l';release
2021-11-03 10:12:13,039;'f';press
2021-11-03 10:12:13,158;'f';release
2021-11-03 10:12:13,193;'.';press
2021-11-03 10:12:13,290;'.';release
2021-11-03 10:12:13,426;Key.enter;press
2021-11-03 10:12:13,529;Key.enter;release
2021-11-03 10:12:14,217;Key.shift;press
2021-11-03 10:12:14,706;Key.shift;press
2021-11-03 10:12:14,737;Key.shift;press
2021-11-03 10:12:14,767;Key.shift;press
2021-11-03 10:12:14,797;Key.shift;press
2021-11-03 10:12:14,828;Key.shift;press
2021-11-03 10:12:14,857;Key.shift;press
2021-11-03 10:12:14,887;Key.shift;press
2021-11-03 10:12:14,919;Key.shift;press
2021-11-03 10:12:14,948;Key.shift;press
2021-11-03 10:12:14,971;'H';press
2021-11-03 10:12:15,071;'H';release
2021-11-03 10:12:15,145;Key.shift;release
2021-11-03 10:12:15,344;'i';press
2021-11-03 10:12:15,468;'i';release
2021-11-03 10:12:15,534;'e';press
2021-11-03 10:12:15,632;'r';press
2021-11-03 10:12:15,702;'e';release
2021-11-03 10:12:15,745;'r';release
2021-11-03 10:12:15,923;',';press
2021-11-03 10:12:16,043;',';release
2021-11-03 10:12:16,100;Key.space;press
2021-11-03 10:12:16,233;Key.space;release
2021-11-03 10:12:16,337;'a';press
2021-11-03 10:12:16,455;'u';press
2021-11-03 10:12:16,489;'a';release
2021-11-03 10:12:16,588;'u';release
2021-11-03 10:12:16,615;Key.space;press
2021-11-03 10:12:16,745;Key.space;release
2021-11-03 10:12:16,869;'z';press
2021-11-03 10:12:16,978;'o';press
2021-11-03 10:12:17,024;'z';release
2021-11-03 10:12:17,063;'o';release
2021-11-03 10:12:17,130;'o';press
2021-11-03 10:12:17,231;'o';release
2021-11-03 10:12:17,437;',';press
2021-11-03 10:12:17,579;',';release
2021-11-03 10:12:17,622;Key.space;press
2021-11-03 10:12:17,727;Key.space;release
2021-11-03 10:12:17,811;'j';press
2021-11-03 10:12:17,944;'j';release
2021-11-03 10:12:18,116;Key.shift;press
2021-11-03 10:12:18,508;'Ä';press
2021-11-03 10:12:18,656;'Ä';release
2021-11-03 10:12:18,887;Key.shift;release
2021-11-03 10:12:19,169;Key.backspace;press
2021-11-03 10:12:19,268;Key.backspace;release
2021-11-03 10:12:19,312;Key.shift;press
2021-11-03 10:12:19,800;Key.shift;press
2021-11-03 10:12:19,829;Key.shift;press
2021-11-03 10:12:19,860;Key.shift;press
2021-11-03 10:12:19,891;Key.shift;press
2021-11-03 10:12:19,921;Key.shift;press
2021-11-03 10:12:19,950;Key.shift;press
2021-11-03 10:12:19,981;Key.shift;press
2021-11-03 10:12:20,011;Key.shift;press
2021-11-03 10:12:20,042;Key.shift;press
2021-11-03 10:12:20,072;Key.shift;press
2021-11-03 10:12:20,101;Key.shift;press
2021-11-03 10:12:20,131;Key.shift;press
2021-11-03 10:12:20,161;Key.shift;press
2021-11-03 10:12:20,191;Key.shift;press
2021-11-03 10:12:20,220;Key.shift;press
2021-11-03 10:12:20,224;"'";press
2021-11-03 10:12:20,381;"'";release
2021-11-03 10:12:20,564;Key.shift;release
2021-11-03 10:12:20,806;'a';press
2021-11-03 10:12:20,979;'a';release
2021-11-03 10:12:21,004;'i';press
2021-11-03 10:12:21,142;'i';release
2021-11-03 10:12:21,198;Key.space;press
2021-11-03 10:12:21,324;Key.space;release
2021-11-03 10:12:21,449;'v';press
2021-11-03 10:12:21,584;'u';press
2021-11-03 10:12:21,629;'v';release
2021-11-03 10:12:21,704;'u';release
2021-11-03 10:12:21,790;Key.space;press
2021-11-03 10:12:21,864;Key.space;release
2021-11-03 10:12:22,265;'d';press
2021-11-03 10:12:22,389;'d';release
2021-11-03 10:12:22,401;'i';press
2021-11-03 10:12:22,554;'i';release
2021-11-03 10:12:22,637;'x';press
2021-11-03 10:12:22,741;'x';release
2021-11-03 10:12:22,814;Key.space;press
2021-11-03 10:12:22,960;Key.space;release
2021-11-03 10:12:23,001;'g';press
2021-11-03 10:12:23,145;'g';release
2021-11-03 10:12:23,585;'u';press
2021-11-03 10:12:23,698;'u';release
2021-11-03 10:12:24,448;['´'];press
2021-11-03 10:12:24,594;['´'];release
2021-11-03 10:12:24,677;'e';press
2021-11-03 10:12:24,803;'e';release
2021-11-03 10:12:25,057;'p';press
2021-11-03 10:12:25,175;'p';release
2021-11-03 10:12:25,235;'a';press
2021-11-03 10:12:25,358;'r';press
2021-11-03 10:12:25,419;'a';release
2021-11-03 10:12:25,500;'r';release
2021-11-03 10:12:25,644;'d';press
2021-11-03 10:12:25,763;'s';press
2021-11-03 10:12:25,831;'d';release
2021-11-03 10:12:25,901;'s';release
2021-11-03 10:12:26,053;',';press
2021-11-03 10:12:26,183;',';release
2021-11-03 10:12:26,226;Key.space;press
2021-11-03 10:12:26,378;Key.space;release
2021-11-03 10:12:26,412;'c';press
2021-11-03 10:12:26,577;'c';release
2021-11-03 10:12:27,088;'i';press
2021-11-03 10:12:27,203;'i';release
2021-11-03 10:12:27,268;'n';press
